# BETA MCTIME VIRIAL1 DELTA ENERGY N1 L ACCEPTANCE ENERGYSQUARE TEMPERATURE DENSITY PRESSURE CV ENERGYERR CVERR N THERMTIME THBIN BTIME VOLUME PRERR ENERGYTAIL VIRTAIL CUTOFF U TOTENERGY DELTAIN FILENAME SIMTIME CORRTIME 
0.666667 3600000.0 -0.658166880556 0.1083 -1.81304833333 5 7.76808 0.57563 3.29393505556 1.49999925 0.266666796932 0.204158100683 0.00301813481937 0.00456026143848 0.000175961786393 125 7550 50 10000 468.749771019 0.00575832892397 -0.0381236347353 -0.0762398658688 3.88404 -1.85117196807 0.398826906932 0.1083 ./data/phasediag2/test0047.out 0.0 11024.5599632 
1.25 3600000.0 -1.09361346667 0.097 -3.30483075 5 7.38782 0.337997 10.9536388611 0.8 0.309999573497 -0.122957326264 0.0495821483837 0.0207605978528 0.020435162132 125 6300 50 10000 403.226361216 0.0141676338204 -0.0515185682279 -0.103023615367 3.69391 -3.35634931823 -2.15634931823 0.097 ./data/phasediag2/test0048.out 0.0 48896.4014177 
1.11111 3600000.0 -1.08432774167 0.098 -2.89426158333 5 7.38782 0.396986 8.40542444444 0.900000900001 0.309999573497 -0.0890785191246 0.0354003386872 0.0223552732741 0.00706413250923 125 10900 50 10000 403.226361216 0.00788863948688 -0.0515185682279 -0.103023615367 3.69391 -2.94578015156 -1.59577880156 0.098 ./data/phasediag2/test0049.out 0.0 62743.5608654 
1.0 36000000.0 -1.04568731111 0.099 -2.55904177778 5 7.38782 0.450682 6.56913019444 1.0 0.309999573497 -0.0461003237828 0.0204353740324 0.00755560330911 0.000976196111202 125 8600 50 100000 403.226361216 0.00294259020632 -0.0515185682279 -0.103023615367 3.69391 -2.61056034601 -1.11056034601 0.099 ./data/phasediag2/test0050.out 215.0 100567.627775 
0.909091 3600000.0 -0.980026997222 0.1 -2.37194883333 5 7.38782 0.485689 5.64156752778 1.09999989 0.309999573497 0.0052542687683 0.012748977613 0.0148176681287 0.00183129310626 125 7300 50 10000 403.226361216 0.00876619358041 -0.0515185682279 -0.103023615367 3.69391 -2.42346740156 -0.773467566561 0.1 ./data/phasediag2/test0051.out 0.0 51239.1110009 
0.833333 3600000.0 -0.904237316667 0.101 -2.25140463889 5 7.38782 0.508734 5.07883222222 1.20000048 0.309999573497 0.0597491776656 0.006950948753 0.0103925248764 0.00058659793063 125 9250 50 10000 403.226361216 0.00669245452034 -0.0515185682279 -0.103023615367 3.69391 -2.30292320712 -0.502922487117 0.101 ./data/phasediag2/test0052.out 0.0 38845.2320469 
0.769231 3600000.0 -0.826628522222 0.102 -2.17695963889 5 7.38782 0.526309 4.74781877778 1.29999961 0.309999573497 0.114807558493 0.00512752285553 0.00783408051483 0.00039883568593 125 6100 50 10000 403.226361216 0.00714482982983 -0.0515185682279 -0.103023615367 3.69391 -2.22847820712 -0.278478792117 0.102 ./data/phasediag2/test0053.out 0.0 25496.7316597 
0.714286 3600000.0 -0.758616880556 0.103 -2.12479547222 5 7.38782 0.538505 4.52260355556 1.39999944 0.309999573497 0.166891043052 0.00400396074373 0.00677742760979 0.000312658089483 125 8000 50 10000 403.226361216 0.00713161112747 -0.0515185682279 -0.103023615367 3.69391 -2.17631404045 -0.0763148804498 0.103 ./data/phasediag2/test0054.out 0.0 21071.0773368 
0.666667 3600000.0 -0.685559825 0.104 -2.07926836111 5 7.38782 0.549581 4.33060608333 1.49999925 0.309999573497 0.220538597566 0.00322185469547 0.00544683057527 0.000143440690816 125 6450 50 10000 403.226361216 0.00655998793312 -0.0515185682279 -0.103023615367 3.69391 -2.13078692934 0.119211945662 0.104 ./data/phasediag2/test0055.out 0.0 14733.3735567 
1.25 3600000.0 -1.16899619167 0.0927 -3.34945488889 5 7.07254 0.35145 11.24213325 0.8 0.353332654294 -0.17766432163 0.0363831207786 0.0185912761536 0.00733063443764 125 11300 50 10000 353.774264793 0.0111308816194 -0.0669255728768 -0.133828326451 3.53627 -3.41638046177 -2.21638046177 0.0927 ./data/phasediag2/test0056.out 0.0 53436.8663719 
1.11111 3600000.0 -1.15354659722 0.0937 -3.00619652778 5 7.07254 0.402567 9.06003144444 0.900000900001 0.353332654294 -0.136871891988 0.028165228634 0.020602952798 0.00314477743751 125 14550 50 10000 353.774264793 0.0114692852879 -0.0669255728768 -0.133828326451 3.53627 -3.07312210065 -1.72312075065 0.0937 ./data/phasediag2/test0057.out 0.0 66982.6410665 
1.0 36000000.0 -1.11630566111 0.0947 -2.76440366667 5 7.07254 0.443965 7.66063122222 1.0 0.353332654294 -0.0883805057543 0.0187035899421 0.00766199838473 0.000944597909303 125 10450 50 100000 353.774264793 0.00373278658857 -0.0669255728768 -0.133828326451 3.53627 -2.83132923954 -1.33132923954 0.0947 ./data/phasediag2/test0058.out 214.0 112995.628083 
0.909091 36000000.0 -1.04971651667 0.0957 -2.59464305556 5 7.07254 0.474624 6.74454219444 1.09999989 0.353332654294 -0.0295191600378 0.0102228191535 0.00441093571803 0.000426791811363 125 12600 50 100000 353.774264793 0.0028880736575 -0.0669255728768 -0.133828326451 3.53627 -2.66156862843 -1.01156879343 0.0957 ./data/phasediag2/test0059.out 212.0 56624.9715408 
0.833333 3600000.0 -0.987451216667 0.0967 -2.48946816667 5 7.07254 0.496561 6.20646966667 1.20000048 0.353332654294 0.0278146775772 0.00626243514281 0.0087702435894 0.000645635717065 125 5550 50 10000 353.774264793 0.0092482814753 -0.0669255728768 -0.133828326451 3.53627 -2.55639373954 -0.756393019543 0.0967 ./data/phasediag2/test0060.out 0.0 30705.7515685 
0.769231 3600000.0 -0.874025780556 0.0977 -2.42825597222 5 7.07254 0.50861 5.90339572222 1.29999961 0.353332654294 0.103224546013 0.00412346731984 0.00579302656105 0.000179035489922 125 13100 50 10000 353.774264793 0.00753983346225 -0.0669255728768 -0.133828326451 3.53627 -2.4951815451 -0.545182130099 0.0977 ./data/phasediag2/test0061.out 0.0 17336.624361 
0.714286 3600000.0 -0.793097913889 0.0987 -2.37667266667 5 7.07254 0.520277 5.65534044444 1.39999944 0.353332654294 0.167152209311 0.00345279866224 0.00479167094712 0.000123587913926 125 9750 50 10000 353.774264793 0.00804598756748 -0.0669255728768 -0.133828326451 3.53627 -2.44359823954 -0.343599079543 0.0987 ./data/phasediag2/test0062.out 0.0 12213.7631904 
0.666667 3600000.0 -0.707439244444 0.0997 -2.32620588889 5 7.07254 0.531145 5.41808391667 1.49999925 0.353332654294 0.232751412645 0.00304448267351 0.00417526966494 0.000131107155362 125 12250 50 10000 353.774264793 0.00693029381607 -0.0669255728768 -0.133828326451 3.53627 -2.39313146177 -0.143132586765 0.0997 ./data/phasediag2/test0063.out 0.0 9161.69797095 
1.25 3600000.0 -1.20371920556 0.0883 -3.54984538889 5 6.805 0.350175 12.6328618056 0.8 0.396666591513 -0.227040795628 0.0491555008435 0.0242224432272 0.0138703359437 125 8950 50 10000 315.126110125 0.0192286622623 -0.0843444516902 -0.168652656572 3.4025 -3.63418984058 -2.43418984058 0.0883 ./data/phasediag2/test0064.out 0.0 67140.7664506 
1.11111 3600000.0 -1.25164262222 0.0893 -3.17305188889 5 6.805 0.405389 10.0832292778 0.900000900001 0.396666591513 -0.206383397819 0.0184826645117 0.0159507389085 0.00148588886794 125 15100 50 10000 315.126110125 0.0104320450618 -0.0843444516902 -0.168652656572 3.4025 -3.25739634058 -1.90739499058 0.0893 ./data/phasediag2/test0065.out 0.0 61180.5878278 
1.0 3600000.0 -1.18270448056 0.0903 -2.94240858333 5 6.805 0.442868 8.66942522222 1.0 0.396666591513 -0.139371637988 0.0116569509485 0.0120293751204 0.00112326256901 125 7550 50 10000 315.126110125 0.010206841305 -0.0843444516902 -0.168652656572 3.4025 -3.02675303502 -1.52675303502 0.0903 ./data/phasediag2/test0066.out 0.0 44689.3119079 
0.909091 36000000.0 -1.10335373611 0.0913 -2.82854086111 5 6.805 0.464993 8.0108085 1.09999989 0.396666591513 -0.0682292331375 0.00840090831226 0.00341331079978 0.00027277361656 125 11800 50 100000 315.126110125 0.00353144367901 -0.0843444516902 -0.168652656572 3.4025 -2.9128853128 -1.2628854778 0.0913 ./data/phasediag2/test0067.out 215.0 41261.2748455 
0.833333 3600000.0 -1.01851091667 0.0923 -2.73830833333 5 6.805 0.483343 7.50713683333 1.20000048 0.396666591513 0.00509197205048 0.00611409575494 0.00849108564026 0.000503621405289 125 7100 50 10000 315.126110125 0.0113734272615 -0.0843444516902 -0.168652656572 3.4025 -2.82265278502 -1.02265206502 0.0923 ./data/phasediag2/test0068.out 0.0 29480.433641 
0.769231 3600000.0 -0.909981963889 0.0933 -2.68383344444 5 6.805 0.494179 7.21005466667 1.29999961 0.396666591513 0.0878080958806 0.00419687183655 0.00548507290333 0.000262844812915 125 7450 50 10000 315.126110125 0.00782054131915 -0.0843444516902 -0.168652656572 3.4025 -2.76817789613 -0.818178481134 0.0933 ./data/phasediag2/test0069.out 0.0 15270.5668392 
0.714286 3600000.0 -0.789865461111 0.0943 -2.63994138889 5 6.805 0.502665 6.97596319444 1.39999944 0.396666591513 0.17512089134 0.00340441990509 0.00492946846272 0.000114518391471 125 10600 50 10000 315.126110125 0.00777910838816 -0.0843444516902 -0.168652656572 3.4025 -2.72428584058 -0.624286680579 0.0943 ./data/phasediag2/test0070.out 0.0 13110.0346848 
0.666667 3600000.0 -0.690117483333 0.0953 -2.58777441667 5 6.805 0.512308 6.70329108333 1.49999925 0.396666591513 0.25435416548 0.00298429266377 0.0042317433219 8.96130468006e-05 125 6900 50 10000 315.126110125 0.0090857159701 -0.0843444516902 -0.168652656572 3.4025 -2.67211886836 -0.422119993356 0.0953 ./data/phasediag2/test0071.out 0.0 9601.02588732 
1.25 3600000.0 -1.35525076389 0.084 -3.59773736111 5 6.57384 0.368979 12.9596711111 0.8 0.439999946954 -0.335607366897 0.0249327993381 0.0143227218871 0.00287631475783 125 16800 50 10000 284.09094334 0.0124393254271 -0.103774109574 -0.20749334374 3.28692 -3.70151147069 -2.50151147069 0.084 ./data/phasediag2/test0072.out 0.0 46280.9860232 
1.11111 3600000.0 -1.31474755833 0.085 -3.33082455556 5 6.57384 0.409408 11.1110186389 0.900000900001 0.439999946954 -0.273785567905 0.0205264021533 0.0161297271265 0.00242568433895 125 12850 50 10000 284.09094334 0.0129966883482 -0.103774109574 -0.20749334374 3.28692 -3.43459866513 -2.08459731513 0.085 ./data/phasediag2/test0073.out 0.0 56332.3437236 
1.0 3600000.0 -1.24691981389 0.086 -3.15612438889 5 6.57384 0.439265 9.97160125 1.0 0.439999946954 -0.199941765252 0.0104800918607 0.00962295031399 0.00109759949216 125 6600 50 10000 284.09094334 0.0114687661694 -0.103774109574 -0.20749334374 3.28692 -3.25989849846 -1.75989849846 0.086 ./data/phasediag2/test0074.out 0.0 31809.2843377 
0.909091 36000000.0 -1.14123304167 0.087 -3.06071266667 5 6.57384 0.457527 9.37604955556 1.09999989 0.439999946954 -0.109439644785 0.00668390849527 0.00292566176102 0.00016151673509 125 9450 50 100000 284.09094334 0.00361772142547 -0.103774109574 -0.20749334374 3.28692 -3.16448677624 -1.51448694124 0.087 ./data/phasediag2/test0075.out 206.0 38100.8752642 
0.833333 3600000.0 -1.01684484722 0.088 -2.98460466667 5 6.57384 0.471606 8.91514405556 1.20000048 0.439999946954 -0.0107085915325 0.00505488433603 0.00505255823808 0.000425675589253 125 13000 50 10000 284.09094334 0.00994338935479 -0.103774109574 -0.20749334374 3.28692 -3.08837877624 -1.28837805624 0.088 ./data/phasediag2/test0076.out 0.0 12625.5729259 
0.769231 3600000.0 -0.886357513889 0.089 -2.93423825 5 6.57384 0.480415 8.61609252778 1.29999961 0.439999946954 0.0907054401078 0.00375054663773 0.00384475494374 0.000113827729245 125 18300 50 10000 284.09094334 0.00885647196648 -0.103774109574 -0.20749334374 3.28692 -3.03801235957 -1.08801294457 0.089 ./data/phasediag2/test0077.out 0.0 8395.73678537 
0.714286 3600000.0 -0.770104225 0.09 -2.88998169444 5 6.57384 0.488929 8.35880619444 1.39999944 0.439999946954 0.185856800948 0.00347551309697 0.00406368125436 0.000123447786289 125 7150 50 10000 284.09094334 0.0101839326397 -0.103774109574 -0.20749334374 3.28692 -2.99375580402 -0.893756644018 0.09 ./data/phasediag2/test0078.out 0.0 8727.04305483 
0.666667 3600000.0 -0.626372439444 0.091 -2.85486872222 5 6.57384 0.493591 8.15691927778 1.49999925 0.439999946954 0.293098690063 0.00295282813284 0.00332509010591 9.08445956265e-05 125 7400 50 10000 284.09094334 0.00980575753345 -0.103774109574 -0.20749334374 3.28692 -2.9586428318 -0.708643956796 0.091 ./data/phasediag2/test0079.out 0.0 5990.85880856 
1.25 3600000.0 -1.42985446944 0.0797 -3.75347286111 5 6.3712 0.37539 14.1122388889 0.8 0.483332833023 -0.425430729211 0.0370005777988 0.0251336571811 0.00697016368805 125 11050 50 10000 258.62095736 0.0236036949156 -0.125213925716 -0.250347950387 3.1856 -3.87868678683 -2.67868678683 0.0797 ./data/phasediag2/test0080.out 0.0 96034.0832475 
1.11111 3600000.0 -1.38942786944 0.0807 -3.51086602778 5 6.3712 0.412628 12.336915 0.900000900001 0.483332833023 -0.357557507801 0.0132527327487 0.0124977343853 0.00120436157288 125 12050 50 10000 258.62095736 0.0134287693799 -0.125213925716 -0.250347950387 3.1856 -3.63607995349 -2.28607860349 0.0807 ./data/phasediag2/test0081.out 0.0 52380.9962118 
1.0 36000000.0 -1.29587766667 0.0817 -3.38192369444 5 6.3712 0.43609 11.4451313889 1.0 0.483332833023 -0.26400877496 0.00772351384413 0.00298145102643 0.000178076611791 125 14600 50 100000 258.62095736 0.00509543311414 -0.125213925716 -0.250347950387 3.1856 -3.50713762016 -2.00713762016 0.0817 ./data/phasediag2/test0082.out 215.0 41432.6709948 
0.909091 3600000.0 -1.15831592222 0.0827 -3.30295052778 5 6.3712 0.450068 10.9162810556 1.09999989 0.483332833023 -0.149187437167 0.00561889914696 0.00660512838836 0.0003871800365 125 9700 50 10000 258.62095736 0.010918521373 -0.125213925716 -0.250347950387 3.1856 -3.42816445349 -1.77816461849 0.0827 ./data/phasediag2/test0083.out 0.0 23100.8791245 
0.833333 3600000.0 -1.00520815 0.0837 -3.2417055 5 6.3712 0.460435 10.5151999444 1.20000048 0.483332833023 -0.0268518553919 0.00454541005408 0.00448245745668 0.000189071500828 125 16600 50 10000 258.62095736 0.0114943859336 -0.125213925716 -0.250347950387 3.1856 -3.36691942572 -1.56691870572 0.0837 ./data/phasediag2/test0084.out 0.0 11050.932995 
0.769231 3600000.0 -0.847420536111 0.0847 -3.19466838889 5 6.3712 0.46786 10.2122429722 1.29999961 0.483332833023 0.0977449418476 0.00374962192805 0.00359513576169 0.000103954273511 125 10300 50 10000 258.62095736 0.00941229635245 -0.125213925716 -0.250347950387 3.1856 -3.3198823146 -1.3698828996 0.0847 ./data/phasediag2/test0085.out 0.0 7342.75718075 
0.714286 3600000.0 -0.706520608889 0.0857 -3.14548580556 5 6.3712 0.475591 9.90031058333 1.39999944 0.483332833023 0.21417970398 0.00317838539059 0.00282177827128 5.82342202523e-05 125 10650 50 10000 258.62095736 0.0108404567194 -0.125213925716 -0.250347950387 3.1856 -3.27069973127 -1.17070057127 0.0857 ./data/phasediag2/test0086.out 0.0 4601.35764839 
0.666667 3600000.0 -0.527887099722 0.0867 -3.10709713889 5 6.3712 0.479366 9.66080144444 1.49999925 0.483332833023 0.348852335508 0.00299947586744 0.00235691610499 7.15962810868e-05 125 28100 50 10000 258.62095736 0.0104568445567 -0.125213925716 -0.250347950387 3.1856 -3.2323110646 -0.982312189604 0.0867 ./data/phasediag2/test0087.out 0.0 2963.21588251 
1.25 3600000.0 -1.54017911389 0.0753 -3.88468938889 5 6.19144 0.388758 15.1056816667 0.8 0.52666566609 -0.546359427902 0.0232344039387 0.0172189018709 0.0035394200705 125 15750 50 10000 237.342223062 0.0251019295242 -0.148663409792 -0.297214175783 3.09572 -4.03335279868 -2.83335279868 0.0753 ./data/phasediag2/test0088.out 0.0 71779.7420636 
1.11111 3600000.0 -1.45622083889 0.0763 -3.73072647222 5 6.19144 0.415031 13.9273713889 0.900000900001 0.52666566609 -0.449474446467 0.0111745188228 0.0104659174675 0.000855413845671 125 27700 50 10000 237.342223062 0.019863631104 -0.148663409792 -0.297214175783 3.09572 -3.87938988201 -2.52938853201 0.0763 ./data/phasediag2/test0089.out 0.0 43565.4689438 
1.0 3600000.0 -1.323963775 0.0773 -3.61240544444 5 6.19144 0.433743 13.0554005556 1.0 0.52666566609 -0.327153099209 0.00592746050369 0.00405496728739 0.000244779591248 125 21350 50 10000 237.342223062 0.0122562607397 -0.148663409792 -0.297214175783 3.09572 -3.76106885424 -2.26106885424 0.0773 ./data/phasediag2/test0090.out 0.0 9986.39044321 
0.909091 3600000.0 -1.13005344167 0.0783 -3.5457235 5 6.19144 0.444095 12.5776122222 1.09999989 0.52666566609 -0.172360675667 0.00450998748875 0.00301996571383 0.00013595479661 125 15150 50 10000 237.342223062 0.0116981863183 -0.148663409792 -0.297214175783 3.09572 -3.69438690979 -2.04438707479 0.0783 ./data/phasediag2/test0091.out 0.0 6016.52748422 
0.833333 3600000.0 -0.943007147222 0.0793 -3.50079969444 5 6.19144 0.451986 12.26163 1.20000048 0.52666566609 -0.0211829370719 0.00418853788367 0.00335117078997 0.000135514717898 125 16900 50 10000 237.342223062 0.0124653398228 -0.148663409792 -0.297214175783 3.09572 -3.64946310424 -1.84946238424 0.0793 ./data/phasediag2/test0092.out 0.0 6703.01725277 
0.769231 3600000.0 -0.7598647 0.0803 -3.44835044444 5 6.19144 0.458559 11.8969422222 1.29999961 0.52666566609 0.127938010293 0.00344463787863 0.00192354319566 8.13422112568e-05 125 29200 50 10000 237.342223062 0.0103644891413 -0.148663409792 -0.297214175783 3.09572 -3.59701385424 -1.64701443924 0.0803 ./data/phasediag2/test0093.out 0.0 2288.1072151 
0.714286 3600000.0 -0.566315237417 0.0813 -3.40851811111 5 6.19144 0.46196 11.6243730556 1.39999944 0.52666566609 0.282540344002 0.0032537484107 0.00236404021737 7.47193510852e-05 125 16150 50 10000 237.342223062 0.0121591187158 -0.148663409792 -0.297214175783 3.09572 -3.5571815209 -1.4571823609 0.0813 ./data/phasediag2/test0094.out 0.0 3154.80506172 
0.666667 3600000.0 -0.367617960194 0.0823 -3.36736619444 5 6.19144 0.465548 11.3458752778 1.49999925 0.52666566609 0.439853844403 0.00298675422698 0.0022227986682 5.78435710027e-05 125 11100 50 10000 237.342223062 0.0102010884354 -0.148663409792 -0.297214175783 3.09572 -3.51602960424 -1.26603072924 0.0823 ./data/phasediag2/test0095.out 0.0 2646.80036437 
1.25 3600000.0 -1.66088630556 0.071 -4.04022408333 5 6.03039 0.399937 16.33078 0.8 0.569998631809 -0.68911446618 0.0115146194583 0.00871888187625 0.00120421198605 125 30050 50 10000 219.298772005 0.0187117854794 -0.174121945883 -0.348089344075 3.015195 -4.21434602922 -3.01434602922 0.071 ./data/phasediag2/test0096.out 0.0 37135.9488379 
1.11111 3600000.0 -1.43012058056 0.072 -3.95792505556 5 6.03039 0.414044 15.6715491667 0.900000900001 0.569998631809 -0.500577942481 0.00787457841405 0.00709565273878 0.000426401137213 125 30300 50 10000 219.298772005 0.0176719339266 -0.174121945883 -0.348089344075 3.015195 -4.13204700144 -2.78204565144 0.072 ./data/phasediag2/test0097.out 0.0 28416.7238735 
1.0 36000000.0 -1.25237033333 0.073 -3.87165891667 5 6.03039 0.427787 14.9950138889 1.0 0.569998631809 -0.342261194579 0.00527112188438 0.001386348683 7.57513567653e-05 125 16000 50 100000 219.298772005 0.00386783783843 -0.174121945883 -0.348089344075 3.015195 -4.04578086255 -2.54578086255 0.073 ./data/phasediag2/test0098.out 208.0 13126.362408 
0.909091 36000000.0 -1.04011496389 0.074 -3.81253305556 5 6.03039 0.436272 14.5408086111 1.09999989 0.569998631809 -0.164276123921 0.0044630681714 0.0010862709246 5.25756709955e-05 125 14950 50 100000 219.298772005 0.00426326770443 -0.174121945883 -0.348089344075 3.015195 -3.98665500144 -2.33665516644 0.074 ./data/phasediag2/test0099.out 206.0 7866.10985452 
0.833333 3600000.0 -0.79582025 0.075 -3.76420772222 5 6.03039 0.44114 14.1751666667 1.20000048 0.569998631809 0.0319717282342 0.00410200409982 0.00335436698312 0.000143057342969 125 22700 50 10000 219.298772005 0.0148371972732 -0.174121945883 -0.348089344075 3.015195 -3.93832966811 -2.1383289481 0.075 ./data/phasediag2/test0100.out 0.0 6857.4826976 
0.769231 3600000.0 -0.593935546944 0.076 -3.71619280556 5 6.03039 0.44663 13.8164061111 1.29999961 0.569998631809 0.204045100041 0.00373795670919 0.0021008778199 7.51196022487e-05 125 14200 50 10000 219.298772005 0.0116193467875 -0.174121945883 -0.348089344075 3.015195 -3.89031475144 -1.94031533644 0.076 ./data/phasediag2/test0101.out 0.0 2515.26287905 
0.714286 3600000.0 -0.368428731472 0.077 -3.66594861111 5 6.03039 0.450957 13.4459533333 1.39999944 0.569998631809 0.389583442605 0.00345618339038 0.0020014840471 6.87019468373e-05 125 10600 50 10000 219.298772005 0.011566403203 -0.174121945883 -0.348089344075 3.015195 -3.84007055699 -1.74007139699 0.077 ./data/phasediag2/test0102.out 0.0 2128.89510745 
0.666667 3600000.0 -0.156518481069 0.078 -3.62613297222 5 6.03039 0.453714 13.1566419444 1.49999925 0.569998631809 0.567371750282 0.00346738667062 0.00214388187272 6.71356218328e-05 125 18650 50 10000 219.298772005 0.0135102527763 -0.174121945883 -0.348089344075 3.015195 -3.80025491811 -1.5502560431 0.078 ./data/phasediag2/test0103.out 0.0 2120.89830966 
1.25 3600000.0 -1.67150197222 0.0667 -4.27982372222 5 5.88488 0.402981 18.3213441667 0.8 0.613334195257 -0.781679444824 0.00695792714155 0.00462508210513 0.000418856368879 125 17800 50 10000 203.804061418 0.0137415990503 -0.201590388163 -0.402973592437 2.94244 -4.48141411039 -3.28141411039 0.0667 ./data/phasediag2/test0104.out 0.0 17293.4460577 
1.11111 3600000.0 -1.41181314167 0.0677 -4.20405811111 5 5.88488 0.414515 17.6788186111 0.900000900001 0.613334195257 -0.561069433391 0.00581975319009 0.00350204322069 0.000179983111729 125 21500 50 10000 203.804061418 0.0127365020656 -0.201590388163 -0.402973592437 2.94244 -4.40564849927 -3.05564714927 0.0677 ./data/phasediag2/test0105.out 0.0 9366.01932561 
1.0 36000000.0 -1.14040791389 0.0687 -4.135582 5 5.88488 0.422335 17.1078358333 1.0 0.613334195257 -0.3332744589 0.00479735460933 0.000815556867832 3.56806672409e-05 125 18050 50 100000 203.804061418 0.00380223591209 -0.201590388163 -0.402973592437 2.94244 -4.33717238816 -2.83717238816 0.0687 ./data/phasediag2/test0106.out 214.0 4991.24832705 
0.909091 3600000.0 -0.840500602778 0.0697 -4.08666197222 5 5.88488 0.426562 16.7060655556 1.09999989 0.613334195257 -0.0879976975288 0.00434667884317 0.00228890394234 9.95634766949e-05 125 16450 50 10000 203.804061418 0.0169022683652 -0.201590388163 -0.402973592437 2.94244 -4.28825236039 -2.63825252539 0.0697 ./data/phasediag2/test0107.out 0.0 3586.03726547 
0.833333 3600000.0 -0.622728453833 0.0707 -4.02837361111 5 5.88488 0.433176 16.2334975 1.20000048 0.613334195257 0.106903189586 0.00396079495888 0.00160749178074 7.67400503717e-05 125 16450 50 10000 203.804061418 0.0141583728037 -0.201590388163 -0.402973592437 2.94244 -4.22996399927 -2.42996327927 0.0707 ./data/phasediag2/test0108.out 0.0 1631.00323594 
0.769231 3600000.0 -0.358610397146 0.0717 -3.97590063889 5 5.88488 0.437929 15.8143677778 1.29999961 0.613334195257 0.330228711262 0.00389461030168 0.00235349562493 8.69356485569e-05 125 13000 50 10000 203.804061418 0.0118825299823 -0.201590388163 -0.402973592437 2.94244 -4.17749102705 -2.22749161205 0.0717 ./data/phasediag2/test0109.out 0.0 3029.55498443 
0.714286 3600000.0 -0.0742235157344 0.0727 -3.92801697222 5 5.88488 0.439405 15.4366438889 1.39999944 0.613334195257 0.565986225573 0.00373804116546 0.00171664484202 6.49022661025e-05 125 18500 50 10000 203.804061418 0.0139361295276 -0.201590388163 -0.402973592437 2.94244 -4.12960736039 -2.02960820039 0.0727 ./data/phasediag2/test0110.out 0.0 1447.98346635 
0.666667 3600000.0 0.144295276839 0.0737 -3.88025177778 5 5.88488 0.442701 15.0644858333 1.49999925 0.613334195257 0.761344576357 0.00361421445231 0.0019012080357 6.87861816324e-05 125 15250 50 10000 203.804061418 0.0140278862749 -0.201590388163 -0.402973592437 2.94244 -4.08184216594 -1.83184329094 0.0737 ./data/phasediag2/test0111.out 0.0 1600.168737 
1.25 3600000.0 -1.57062195278 0.0623 -4.53979766667 5 5.75248 0.402302 20.6135961111 0.8 0.656666196956 -0.809326349335 0.00598946381093 0.00227953425479 0.00021463288996 125 19850 50 10000 190.35546611 0.0124338562915 -0.231063919573 -0.461855602922 2.87624 -4.77086158624 -3.57086158624 0.0623 ./data/phasediag2/test0112.out 0.0 4880.07871461 
1.11111 3600000.0 -1.27656064722 0.0633 -4.47047041667 5 5.75248 0.412107 19.9891958333 0.900000900001 0.656666196956 -0.550559019448 0.00504948007571 0.00214918943186 0.00010501673966 125 27200 50 10000 190.35546611 0.014741271971 -0.231063919573 -0.461855602922 2.87624 -4.70153433624 -3.35153298624 0.0633 ./data/phasediag2/test0113.out 0.0 4065.55034204 
1.0 3600000.0 -0.922169105556 0.0643 -4.40437655556 5 5.75248 0.417057 19.4032425 1.0 0.656666196956 -0.252176044853 0.00470965687258 0.00184985345252 0.000116269475501 125 58650 50 10000 190.35546611 0.0125614581647 -0.231063919573 -0.461855602922 2.87624 -4.63544047513 -3.13544047513 0.0643 ./data/phasediag2/test0114.out 0.0 2615.69969919 
0.909091 3600000.0 -0.595580505361 0.0653 -4.34896727778 5 5.75248 0.420999 18.9191347222 1.09999989 0.656666196956 0.0279501966679 0.00464325633391 0.00219444567989 0.000101792944494 125 26150 50 10000 190.35546611 0.0140970042961 -0.231063919573 -0.461855602922 2.87624 -4.58003119735 -2.93003136235 0.0653 ./data/phasediag2/test0115.out 0.0 3085.6326944 
0.833333 3600000.0 -0.315009647889 0.0663 -4.29765658333 5 5.75248 0.425749 18.4762586111 1.20000048 0.656666196956 0.27785860175 0.00444895674831 0.00214990666648 0.000103193471669 125 18900 50 10000 190.35546611 0.015084432163 -0.231063919573 -0.461855602922 2.87624 -4.52872050291 -2.72871978291 0.0663 ./data/phasediag2/test0116.out 0.0 2597.29147663 
0.769231 3600000.0 0.00775939269444 0.0673 -4.23442413889 5 5.75248 0.427666 17.9375722222 1.29999961 0.656666196956 0.555476168521 0.00427481571123 0.00194811360628 7.21830124866e-05 125 29450 50 10000 190.35546611 0.0106847949044 -0.231063919573 -0.461855602922 2.87624 -4.46548805846 -2.51548864346 0.0673 ./data/phasediag2/test0117.out 0.0 1891.15540839 
0.714286 3600000.0 0.3125834345 0.0683 -4.18308330556 5 5.75248 0.43064 17.5062961111 1.39999944 0.656666196956 0.821310320856 0.00413784509268 0.00214453142424 7.43922427991e-05 125 26350 50 10000 190.35546611 0.0144332733125 -0.231063919573 -0.461855602922 2.87624 -4.41414722513 -2.31414806513 0.0683 ./data/phasediag2/test0118.out 0.0 2041.44356084 
0.666667 36000000.0 0.593434922222 0.0693 -4.13218480556 5 5.75248 0.432037 17.0841422222 1.49999925 0.656666196956 1.07140249414 0.0040848729551 0.000658463582462 2.51894577109e-05 125 20200 50 100000 190.35546611 0.00471591290394 -0.231063919573 -0.461855602922 2.87624 -4.36324872513 -2.11324985013 0.0693 ./data/phasediag2/test0119.out 208.0 1698.26470598 
